GID,water_year,avg_cmi_anomaly
1988_76,1983,-7.428740139142189
1988_76,1984,-11.656835923751748
1988_76,1985,10.202754472139233
1988_76,1986,3.14712219561815
1988_76,1987,-9.258852805587297
1988_76,1988,-5.9173897590596445
1988_76,1989,1.6465020330881437
1988_77,1982,-0.8965153906585606
1988_77,1983,-4.14504446700306
1988_77,1984,-10.165767556769227
1988_77,1985,2.9548971990502992
1988_77,1986,5.084531464293042
1988_77,1987,-5.79597646311426
1988_77,1988,-15.57903518912653
1988_77,1989,-5.0077880101588645
1988_81,1982,-1.6407117217236942
1988_81,1983,-6.020841904394456
1988_81,1984,-13.660039574713219
1988_81,1985,11.088787578694124
1988_81,1986,2.4658686312854114
1988_81,1987,-10.652815268525545
1988_81,1988,-7.145439266312946
1988_81,1989,0.5030259963505259
1988_82,1982,-0.2663122478912783
1988_82,1983,-4.478530289557612
1988_82,1984,-10.599585555146755
1988_82,1985,1.5573660700592822
1988_82,1986,5.998133808033304
1988_82,1987,-6.36705248127988
1988_82,1988,-13.603815400501043
1988_82,1989,-6.414221853269967
1988_83,1982,7.482685873905934
1988_83,1983,-2.5655727323825466
1988_83,1984,-9.746588375142796
1988_83,1985,8.944838267004778
1988_83,1986,4.017966693585984
1988_83,1987,-10.374588452475916
1988_83,1988,-12.615963158490587
1988_83,1989,-2.0202977623301317
1988_84,1982,0.5246438153087648
1988_84,1983,-3.818729382663354
1988_84,1984,-9.818942833086133
1988_84,1985,2.001683692872016
1988_84,1986,7.2902368321044575
1988_84,1987,-5.226519953285654
1988_84,1988,-12.533650107992978
1988_84,1989,-6.231129492339946
1988_86,1982,1.5261433022297541
1988_86,1983,-4.196546834253485
1988_86,1984,-12.536931636302713
1988_86,1985,10.526542871466203
1988_86,1986,2.2528355592724068
1988_86,1987,-10.085412882436554
1988_86,1988,-8.25508320075373
1988_86,1989,1.4716796851735936
1988_9,1982,9.064023051993791
1988_9,1983,-2.4840414848573538
1988_9,1984,1.764812822060897
1988_9,1985,3.3253546616804983
1988_9,1986,7.897186410686836
1988_9,1987,-12.073709956848461
1988_9,1988,-14.224207592007266
1988_9,1989,40.608605574735876
1988_90,1982,-3.4527593782367916
1988_90,1983,-5.4366335621265085
1988_90,1984,-14.777223933882233
1988_90,1985,13.560081388291612
1988_90,1986,2.8880359125674793
1988_90,1987,-9.827638217856604
1988_90,1988,-6.524450238725469
1988_90,1989,2.8385979526868352
1988_92,1982,3.468924399248748
1988_92,1983,0.36882716495609397
1988_92,1984,-9.076641163726622
1988_92,1985,4.7943725015155705
1988_92,1986,2.358735169715859
1988_92,1987,-8.594292331935863
1988_92,1988,-15.723922119846279
1988_92,1989,-4.419377844861933
1988_93,1982,1.3892966386432701
1988_93,1983,-3.5530522882124753
1988_93,1984,-15.206333371030125
1988_93,1985,13.77802996082466
1988_93,1986,0.441226235827988
1988_93,1987,-11.45934392949053
1988_93,1988,-6.254986753929768
1988_93,1989,14.299981537002708
1988_94,1982,3.8034774593490286
1988_94,1983,-5.689694120522879
1988_94,1984,-11.047593193637994
1988_94,1985,-0.3109767850779761
1988_94,1986,6.658015790260058
1988_94,1987,-6.625240283888612
1988_94,1988,-11.353390585209297
1988_94,1989,-11.554260842918037
1988_96,1982,9.628585610238158
1988_96,1983,1.5248411982156966
1988_96,1984,-8.175549383038383
1988_96,1985,9.709854614028268
1988_96,1986,2.3967409640798354
1988_96,1987,-10.396617543762634
1988_96,1988,-13.682873940556995
1988_96,1989,-2.609755376933294
1988_97,1982,2.998737343524801
1988_97,1983,-4.573658221438625
1988_97,1984,-9.68691975320745
1988_97,1985,1.6389815054427537
1988_97,1986,3.8707153906720855
1988_97,1987,-6.991179814895209
1988_97,1988,-11.235774274850238
1988_97,1989,-5.8278939382916155
1988_98,1982,8.702139610834063
1988_98,1983,6.172295261016462
1988_98,1984,-9.638197558155037
1988_98,1985,5.8056711435594
1988_98,1986,1.8319373145741331
1988_98,1987,-8.870033912843123
1988_98,1988,-15.559189311532245
1988_98,1989,-4.795866688775905
1988_99,1982,14.188831127052671
1988_99,1983,3.705219431795848
1988_99,1984,-8.024144548781104
1988_99,1985,7.662671608604242
1988_99,1986,1.962376626611517
1988_99,1987,-9.362239908574699
1988_99,1988,-14.793722702324095
1988_99,1989,-6.048007793545308
1989_1004,1983,0.4533683670258049
1989_1004,1984,-10.211216443753477
1989_1004,1985,11.980927893398842
1989_1004,1986,0.34875231950166113
1989_1004,1987,-8.019855205550598
1989_1004,1988,-13.736565443433747
1989_1004,1989,-15.53249503654942
1989_1004,1990,-1.9891482893468933
1989_1005,1983,-13.020484297843291
1989_1005,1984,-11.306628158919972
1989_1005,1985,14.443838363583515
1989_1005,1986,-0.2476088682137648
1989_1005,1987,-12.27063017582845
1989_1005,1988,-2.022742381507078
1989_1005,1989,-14.713200964749873
1989_1005,1990,-10.840359511271574
1989_1016,1983,-3.7617331726764354
1989_1016,1984,-6.985193390544473
1989_1016,1985,11.413991259889173
1989_1016,1986,-0.6772482238580547
1989_1016,1987,-5.576290034374389
1989_1016,1988,-12.923239052939769
1989_1016,1989,-16.781180884265215
1989_1016,1990,0.570121944366543
1989_1024,1983,-7.325696497796733
1989_1024,1984,-8.394790340675561
1989_1024,1985,14.4905212257574
1989_1024,1986,-0.4094237027937524
1989_1024,1987,-10.086681003447922
1989_1024,1988,-8.96516434318288
1989_1024,1989,-16.028693496182612
1989_1024,1990,-3.175725119275372
1989_1025,1983,-4.604800526602241
1989_1025,1984,-8.987517254171559
1989_1025,1985,5.527492318452299
1989_1025,1986,2.446269515378276
1989_1025,1987,-7.355845878120583
1989_1025,1988,-14.231679008479366
1989_1025,1989,-14.74786997695555
1989_1025,1990,2.744305035889494
1989_1028,1983,-2.833913454027114
1989_1028,1984,-10.187657895432574
1989_1028,1985,13.267519150511108
1989_1028,1986,-0.20026439651117034
1989_1028,1987,-9.46037107282376
1989_1028,1988,-13.256625121311552
1989_1028,1989,-15.791800055354313
1989_1028,1990,-2.4716932666508002
1989_1033,1983,-2.311806901525752
1989_1033,1984,-10.976734945272668
1989_1033,1985,14.049138401455286
1989_1033,1986,-1.3593907240884613
1989_1033,1987,-7.000256838633558
1989_1033,1988,-13.651459376899155
1989_1033,1989,-16.115660636124357
1989_1033,1990,0.48019358835144316
1989_1037,1983,-4.719084692697281
1989_1037,1984,-10.835030987266812
1989_1037,1985,1.8471533508953577
1989_1037,1986,5.185351379647967
1989_1037,1987,-6.079436130526141
1989_1037,1988,-15.105898566273149
1989_1037,1989,-17.11391922256255
1989_1037,1990,-3.972484579032784
1989_1039,1983,-7.10538494740083
1989_1039,1984,-6.117676394899418
