GID,fwi_90th,dmc_90th,dc_90th,isi_90th,bui_90th,ffmc_90th
1988_9,1.8212651012737555,4.420649702226786,18.421202502441425,0.42939491971473215,5.406014843263728,59.64585788975148
1988_90,0.5468517659310178,1.6420673578733693,19.26712521417792,0.08441256152928311,2.6268607907686143,44.413376183275595
1988_92,0.49068343231025857,1.338841428989892,20.909822757323788,0.17418902975343217,2.356012138284779,49.85925306105409
1988_93,0.4344350185016514,1.414214173282017,11.804493835449225,0.03485978835594468,2.118030837363418,39.20221694218126
1988_94,1.5694471650887196,2.9595733127553343,58.224096252868286,0.3837939190612543,5.057554120466477,57.3748519741498
1988_96,1.0460567368281706,2.7396894949920574,31.24257100466512,0.3688233929903504,4.335308825499265,57.60294950569431
1988_97,0.5148917308272477,1.4682449411722522,26.006914949754783,0.07805679396938034,2.509361500970932,44.252056844201164
1988_98,0.4467208045942359,1.2891669411139155,20.167706653010846,0.06331304011512098,2.113194344277135,42.597706695125495
1988_99,1.028344553041859,2.76167256317996,26.162007144968136,0.38617591642653915,4.372806754634892,57.643827997451275
1989_1004,0.718325604063986,2.0823405271645337,29.552839646287214,0.12541028128860418,3.458890437012364,47.1788530144472
1989_1005,0.8427455934072474,2.7578024776070285,23.213340263922124,0.24509160727637658,3.915189906421023,52.52647246114562
1989_1016,0.8852671932660777,2.3987437527604003,34.35084529029317,0.23776713769521896,3.941667857871778,52.63231145949461
1989_1024,0.7344589147408928,2.0449828822740184,27.012067573899536,0.08476001383122286,3.47929471426961,44.62865836259605
1989_1025,0.8755500104164571,2.610069041798507,23.958848172389246,0.15666150703851417,4.089432629820052,48.59262151804239
1989_1028,1.3529876230117865,3.09752658793139,31.70325406922237,0.0727683872863175,4.927388771010161,41.38641651844064
1989_1033,0.837165251671113,2.487105792535573,31.756392999097386,0.26986516861157295,3.813610783814258,53.716083900612325
1989_1037,0.5602665921306447,1.5630094854426715,27.605083713856352,0.04903262754851702,2.7020068653441713,41.392670894556005
1989_1039,4.875948152762557,7.713139675293281,58.1899241692003,0.4260108731192762,11.754563837106586,58.554410205861274
1989_1041,7.0884809967826445,10.756800180919182,68.76735508509185,1.3239547260271296,15.368152488397303,80.32801582642543
1989_1047,1.1401185339634798,2.7112693047510152,26.81274645974736,0.3231281013044282,4.314585039492648,53.4005107004319
1989_1050,1.6490378747711738,2.9818567108498564,32.284125135569084,0.5439022156004053,4.835543994656749,63.85049382636301
1989_1054,0.9619993724679149,2.480386630697102,28.143987058257167,0.26505572838714675,4.046433941803673,49.209954577297054
1989_1069,1.0087904085842707,2.6490844038275294,34.51974714817055,0.25647914961615403,4.439332739128579,53.3875137817177
1989_1071,0.6355905684464446,1.7898660900306644,32.941032516780254,0.05333058565479449,3.1216853450198796,41.68127783290347
1989_1072,6.298629814754254,8.948611025630022,64.98324363795577,0.8599919589786581,13.292378298405326,74.81841784939165
1989_1075,0.8950089622237791,2.5171816221017798,30.80756249389652,0.2759547193750261,4.05626992120934,54.01481461175084
1989_1078,0.6750802277652321,1.8530058820343909,28.578955901605966,0.17894601660751192,3.1296603607709788,50.10890740666895
1989_1081,1.3487108756418087,3.005350532969965,30.00086882561355,0.13780987489070393,4.78421182466578,45.9145838649702
1989_1084,0.7712473003914003,2.3848829711601125,23.551892926441962,0.14967501940581832,3.6948049785815096,48.08996974285964
1989_1088,1.1505358178964575,2.710746452548218,26.83974976806643,0.3105223142365966,4.420000534910475,55.343784833008115
1989_1100,0.7102884928619562,2.032096295444139,30.937690385273882,0.1376918918797151,3.3289379964652857,45.70955851645774
1989_1106,0.5085922807336383,1.411165198718826,22.048522172480794,0.11548064994097149,2.4059664511419596,46.35244232280148
1989_1107,0.9145644039479753,2.6468140532565454,24.040451684210147,0.24492616000144507,4.151030501596937,51.63108213750455
1989_1108,0.790211345175969,2.084488964038487,28.15698130658722,0.1507453840508625,3.55993534905322,48.60173256173423
1989_1109,0.757158175829626,2.05857449857252,27.709565273036432,0.20929137963522654,3.4540199322599343,47.890108109586436
1989_1112,7.182697295622009,10.986225268387674,72.90041136368052,1.3339305834274378,15.633224660166896,80.30828551368944
1989_1118,0.8291745073438452,2.5677716999013374,19.965725071819648,0.19705011956496724,3.8174197839716006,48.57974878736933
1989_1123,7.544857833059817,11.603263211227867,74.45688238525398,1.5214935539064651,16.240782924023655,81.42064834937145
