GID,NFIREID,fire_id,evi_period_start,evi_period_end,total_pixels,mean_evi,fire_processing_time_seconds,total_processing_time_seconds,avg_processing_time_seconds
2002_473,473,2002_473,2002-06-05,2002-07-05,764,0.2718215713355833,1.46763014793396,6863.984381914139,5.826811869197062
2002_724,724,2002_724,2002-06-08,2002-07-08,486,0.343786741381149,1.9303419589996338,6863.984381914139,5.826811869197062
2002_735,735,2002_735,2002-06-08,2002-07-08,1180,0.3484518994179426,2.1491100788116455,6863.984381914139,5.826811869197062
2002_727,727,2002_727,2002-06-14,2002-07-14,1255,0.36440277510193664,1.3974769115447998,6863.984381914139,5.826811869197062
2002_566,566,2002_566,2002-06-14,2002-07-14,30,0.3978820625763652,1.2370047569274902,6863.984381914139,5.826811869197062
2002_566,566,2002_566,2002-06-14,2002-07-14,244,0.4498806838982286,2.2698590755462646,6863.984381914139,5.826811869197062
2002_559,559,2002_559,2002-06-14,2002-07-14,101823,0.3859719765843492,10.735518217086792,6863.984381914139,5.826811869197062
2002_584,584,2002_584,2002-06-14,2002-07-14,40761,0.36359411606681824,5.601091146469116,6863.984381914139,5.826811869197062
2002_737,737,2002_737,2002-06-15,2002-07-15,11659,0.36151658304893747,2.9522829055786133,6863.984381914139,5.826811869197062
2002_738,738,2002_738,2002-06-15,2002-07-15,2716,0.3670837444375485,1.9041368961334229,6863.984381914139,5.826811869197062
2002_517,517,2002_517,2002-06-16,2002-07-16,35936,0.3526841985100054,6.0755040645599365,6863.984381914139,5.826811869197062
2002_563,563,2002_563,2002-06-16,2002-07-16,2403,0.37014446054164374,3.6689131259918213,6863.984381914139,5.826811869197062
2002_563,563,2002_563,2002-06-16,2002-07-16,113841,0.37861028678597997,7.564099073410034,6863.984381914139,5.826811869197062
2002_454,454,2002_454,2002-06-17,2002-07-17,60137,0.3412441838366271,6.892283916473389,6863.984381914139,5.826811869197062
2002_664,664,2002_664,2002-06-17,2002-07-17,2605,0.2995816709438749,2.3439691066741943,6863.984381914139,5.826811869197062
2003_441,441,2003_441,2003-05-15,2003-06-15,321719,0.3020074369013518,18.558839082717896,6863.984381914139,5.826811869197062
2003_466,466,2003_466,2003-05-19,2003-06-19,4329,0.267602408935486,5.030323028564453,6863.984381914139,5.826811869197062
2003_635,635,2003_635,2003-05-20,2003-06-20,350038,0.33812048753810997,27.145210027694702,6863.984381914139,5.826811869197062
2003_542,542,2003_542,2003-06-01,2003-07-01,580,0.39101383484107094,2.8266971111297607,6863.984381914139,5.826811869197062
2003_666,666,2003_666,2003-06-21,2003-07-21,65863,0.2892477582346635,7.97925877571106,6863.984381914139,5.826811869197062
2003_671,671,2003_671,2003-07-08,2003-08-08,15207,0.35433805650896744,4.064366102218628,6863.984381914139,5.826811869197062
2003_887,887,2003_887,2003-07-09,2003-08-09,8126,0.3084445733223677,3.0853078365325928,6863.984381914139,5.826811869197062
2003_894,894,2003_894,2003-07-15,2003-08-15,1305,0.3578586555586308,2.5391368865966797,6863.984381914139,5.826811869197062
2003_468,468,2003_468,2003-07-16,2003-08-16,40573,0.3545401123705821,4.136362075805664,6863.984381914139,5.826811869197062
2005_427,427,2005_427,2005-06-14,2005-07-14,1646,0.3011348456942823,2.0617709159851074,6863.984381914139,5.826811869197062
2005_463,463,2005_463,2005-07-07,2005-08-07,4197,0.26872278860227417,2.492594003677368,6863.984381914139,5.826811869197062
2006_503,503,2006_503,2006-06-08,2006-07-08,1500,0.348008241098416,1.685960292816162,6863.984381914139,5.826811869197062
2006_896,896,2006_896,2006-06-14,2006-07-14,4186,0.34270184384654073,2.6783249378204346,6863.984381914139,5.826811869197062
2006_893,893,2006_893,2006-06-18,2006-07-18,1666,0.33356937114050306,1.954385757446289,6863.984381914139,5.826811869197062
2006_614,614,2006_614,2006-07-31,2006-08-31,12164,0.2992405341453497,3.593755006790161,6863.984381914139,5.826811869197062
2007_273,273,2007_273,2007-05-09,2007-06-09,82,0.2492683978507071,1.8700218200683594,6863.984381914139,5.826811869197062
2007_273,273,2007_273,2007-05-09,2007-06-09,8693,0.24826455589554472,3.628706216812134,6863.984381914139,5.826811869197062
2008_291,291,2008_291,2008-05-20,2008-06-20,3694,0.24779473124523987,2.293875217437744,6863.984381914139,5.826811869197062
2009_320,320,2009_320,2009-05-11,2009-06-11,13903,0.24701864665522288,3.756148338317871,6863.984381914139,5.826811869197062
2009_1236,1236,2009_1236,2009-05-16,2009-06-16,2363,0.2646643770866464,1.7897868156433105,6863.984381914139,5.826811869197062
2009_1242,1242,2009_1242,2009-05-16,2009-06-16,7082,0.2902043070642482,2.2084600925445557,6863.984381914139,5.826811869197062
2009_438,438,2009_438,2009-05-17,2009-06-17,0,,2.2920451164245605,6863.984381914139,5.826811869197062
2009_1241,1241,2009_1241,2009-05-17,2009-06-17,1547,0.26560328333924155,2.204926013946533,6863.984381914139,5.826811869197062
2010_531,531,2010_531,2010-06-06,2010-07-06,927,0.30811279896682575,1.7930059432983398,6863.984381914139,5.826811869197062
2011_314,314,2011_314,2011-05-17,2011-06-17,27645,0.2761400903600939,5.782350063323975,6863.984381914139,5.826811869197062
2011_323,323,2011_323,2011-05-30,2011-06-30,13804,0.3037731076549719,3.661987781524658,6863.984381914139,5.826811869197062
2011_736,736,2011_736,2011-06-09,2011-07-09,2176,0.28546517636950475,2.478559970855713,6863.984381914139,5.826811869197062
2012_1059,1059,2012_1059,2012-05-05,2012-06-05,0,,2.933906078338623,6863.984381914139,5.826811869197062
2012_1053,1053,2012_1053,2012-05-08,2012-06-08,1216,0.26999386984726176,2.11228609085083,6863.984381914139,5.826811869197062
2012_1050,1050,2012_1050,2012-05-10,2012-06-10,1149,0.26043678414895755,2.3206348419189453,6863.984381914139,5.826811869197062
2012_1049,1049,2012_1049,2012-06-12,2012-07-12,37,0.33816068297518526,1.720672845840454,6863.984381914139,5.826811869197062
2012_1058,1058,2012_1058,2012-06-14,2012-07-14,0,,2.6102352142333984,6863.984381914139,5.826811869197062
2012_634,634,2012_634,2012-06-14,2012-07-14,2709,0.3462161350299366,3.0238912105560303,6863.984381914139,5.826811869197062
2012_660,660,2012_660,2012-06-14,2012-07-14,92777,0.3268144031559714,19.81643319129944,6863.984381914139,5.826811869197062
2012_604,604,2012_604,2012-06-15,2012-07-15,6105,0.3240528312927626,2.9213509559631348,6863.984381914139,5.826811869197062
2012_1060,1060,2012_1060,2012-06-18,2012-07-18,0,,1.7738468647003174,6863.984381914139,5.826811869197062
2012_662,662,2012_662,2012-06-19,2012-07-19,18569,0.17714971321047993,4.434031963348389,6863.984381914139,5.826811869197062
2012_667,667,2012_667,2012-06-20,2012-07-20,17539,0.19626903044349273,3.9393749237060547,6863.984381914139,5.826811869197062
2012_697,697,2012_697,2012-06-21,2012-07-21,0,,3.4139249324798584,6863.984381914139,5.826811869197062
2012_721,721,2012_721,2012-06-21,2012-07-21,40966,0.3663858132061411,8.007939100265503,6863.984381914139,5.826811869197062
2012_653,653,2012_653,2012-06-27,2012-07-27,366,0.33266942237986136,1.8138418197631836,6863.984381914139,5.826811869197062
2013_859,859,2013_859,2013-05-07,2013-06-07,31727,0.2758771902528757,5.8606250286102295,6863.984381914139,5.826811869197062
2013_1185,1185,2013_1185,2013-05-07,2013-06-07,1933,0.2881154455964404,1.9369080066680908,6863.984381914139,5.826811869197062
2013_907,907,2013_907,2013-05-07,2013-06-07,6799,0.2634597390239478,3.3721530437469482,6863.984381914139,5.826811869197062
2013_728,728,2013_728,2013-05-08,2013-06-08,11877,0.26892963055296865,2.7087631225585938,6863.984381914139,5.826811869197062
2013_804,804,2013_804,2013-05-08,2013-06-08,15452,0.2835686674935628,3.1797289848327637,6863.984381914139,5.826811869197062
2013_1192,1192,2013_1192,2013-05-08,2013-06-08,996,0.2769515614404383,1.720592737197876,6863.984381914139,5.826811869197062
2013_1194,1194,2013_1194,2013-05-08,2013-06-08,1015,0.27085304309662167,2.129222869873047,6863.984381914139,5.826811869197062
2013_1195,1195,2013_1195,2013-05-08,2013-06-08,1929,0.27796922877075225,1.354261875152588,6863.984381914139,5.826811869197062
2013_744,744,2013_744,2013-06-02,2013-07-02,57552,0.3760013301367924,12.143857955932617,6863.984381914139,5.826811869197062
2013_904,904,2013_904,2013-06-02,2013-07-02,32131,0.3329247258259205,5.339310169219971,6863.984381914139,5.826811869197062
2013_933,933,2013_933,2013-06-03,2013-07-03,3165,0.36186450606532067,2.0400638580322266,6863.984381914139,5.826811869197062
2013_1186,1186,2013_1186,2013-06-03,2013-07-03,1236,0.33504664029602343,2.35657000541687,6863.984381914139,5.826811869197062
2013_1191,1191,2013_1191,2013-06-04,2013-07-04,3526,0.33484347562481986,2.683030843734741,6863.984381914139,5.826811869197062
2013_800,800,2013_800,2013-06-06,2013-07-06,1950,0.39406276951109565,1.560142993927002,6863.984381914139,5.826811869197062
2013_1193,1193,2013_1193,2013-06-12,2013-07-12,1800,0.3609343967178119,1.78670072555542,6863.984381914139,5.826811869197062
2013_851,851,2013_851,2013-08-10,2013-09-10,2535,0.28825941075063993,3.68727707862854,6863.984381914139,5.826811869197062
1986_56,56,1986_56,1986-04-20,1986-05-20,453559,0.24901526975854965,15.153507232666016,6863.984381914139,5.826811869197062
1986_54,54,1986_54,1986-04-22,1986-05-22,72675,0.26463583427445864,4.806605815887451,6863.984381914139,5.826811869197062
1986_60,60,1986_60,1986-05-04,1986-06-04,2318,0.2520576017823283,2.081746816635132,6863.984381914139,5.826811869197062
1987_101,101,1987_101,1987-05-14,1987-06-14,869828,0.22787475076569036,30.56197476387024,6863.984381914139,5.826811869197062
1987_95,95,1987_95,1987-05-17,1987-06-17,183,0.34595724213319645,5.648434162139893,6863.984381914139,5.826811869197062
1988_75,75,1988_75,1988-04-30,1988-05-30,258412,0.2715586420493059,10.773987054824829,6863.984381914139,5.826811869197062
1988_144,144,1988_144,1988-06-05,1988-07-05,3551,0.3035625868132057,5.696090936660767,6863.984381914139,5.826811869197062
1988_152,152,1988_152,1988-06-05,1988-07-05,8022,0.2922835968982882,4.31757116317749,6863.984381914139,5.826811869197062
1988_153,153,1988_153,1988-06-13,1988-07-13,349384,0.3163937132773483,24.645677089691162,6863.984381914139,5.826811869197062
1988_153,153,1988_153,1988-06-13,1988-07-13,14051,0.33205148556603997,6.762048006057739,6863.984381914139,5.826811869197062
1988_145,145,1988_145,1988-06-23,1988-07-23,29290,0.3078558004595338,3.6360020637512207,6863.984381914139,5.826811869197062
1988_92,92,1988_92,1988-07-18,1988-08-18,5233,0.3262997882437031,2.4997167587280273,6863.984381914139,5.826811869197062
1989_1213,1213,1989_1213,1989-04-18,1989-05-18,0,,3.040804862976074,6863.984381914139,5.826811869197062
1989_845,845,1989_845,1989-05-18,1989-06-18,8060,0.27472802668411583,3.0018832683563232,6863.984381914139,5.826811869197062
1989_1364,1364,1989_1364,1989-05-20,1989-06-20,143389,0.2477938786443726,13.244935989379883,6863.984381914139,5.826811869197062
1989_869,869,1989_869,1989-06-03,1989-07-03,174882,0.2734792592939441,16.971329927444458,6863.984381914139,5.826811869197062
1989_1329,1329,1989_1329,1989-06-05,1989-07-05,4558,0.29710018466883875,2.3229150772094727,6863.984381914139,5.826811869197062
1989_871,871,1989_871,1989-06-09,1989-07-09,5252,0.33089320437503833,2.076482057571411,6863.984381914139,5.826811869197062
1989_926,926,1989_926,1989-06-11,1989-07-11,0,,30.34420108795166,6863.984381914139,5.826811869197062
1989_1310,1310,1989_1310,1989-06-11,1989-07-11,17884,0.3372274951369274,11.565947771072388,6863.984381914139,5.826811869197062
1989_1452,1452,1989_1452,1989-06-12,1989-07-12,0,,12.858850002288818,6863.984381914139,5.826811869197062
1989_922,922,1989_922,1989-06-13,1989-07-13,586,0.27606177821438793,3.353257894515991,6863.984381914139,5.826811869197062
1989_922,922,1989_922,1989-06-13,1989-07-13,4073,0.3236120446957453,4.441446781158447,6863.984381914139,5.826811869197062
1989_1016,1016,1989_1016,1989-06-13,1989-07-13,350181,0.32619057215316705,21.9219708442688,6863.984381914139,5.826811869197062
1989_1302,1302,1989_1302,1989-06-13,1989-07-13,0,,2.354422092437744,6863.984381914139,5.826811869197062
1989_1313,1313,1989_1313,1989-06-13,1989-07-13,0,,37.775757789611816,6863.984381914139,5.826811869197062
1989_945,945,1989_945,1989-06-14,1989-07-14,22992,0.327141747820914,6.034349203109741,6863.984381914139,5.826811869197062
1989_1100,1100,1989_1100,1989-06-14,1989-07-14,84364,0.30962421538834267,10.890838623046875,6863.984381914139,5.826811869197062
1989_1149,1149,1989_1149,1989-06-19,1989-07-19,18363,0.3278901042623015,4.3001720905303955,6863.984381914139,5.826811869197062
1989_1233,1233,1989_1233,1989-06-19,1989-07-19,50563,0.3369279468775344,7.846853971481323,6863.984381914139,5.826811869197062
1989_1303,1303,1989_1303,1989-06-19,1989-07-19,86698,0.35771919343100467,11.876965999603271,6863.984381914139,5.826811869197062
1989_867,867,1989_867,1989-06-20,1989-07-20,16041,0.31599991079341233,2.3372302055358887,6863.984381914139,5.826811869197062
1989_1108,1108,1989_1108,1989-06-20,1989-07-20,31131,0.3444949007591993,7.595448017120361,6863.984381914139,5.826811869197062
1989_1457,1457,1989_1457,1989-06-21,1989-07-21,44527,0.3049112209227821,6.672754764556885,6863.984381914139,5.826811869197062
1989_1242,1242,1989_1242,1989-06-21,1989-07-21,161533,0.3541700740973867,10.745114803314209,6863.984381914139,5.826811869197062
1989_864,864,1989_864,1989-06-21,1989-07-21,1635,0.34271227339603605,5.307276010513306,6863.984381914139,5.826811869197062
1989_1243,1243,1989_1243,1989-06-21,1989-07-21,465,0.4474688042161212,6.590061664581299,6863.984381914139,5.826811869197062
1989_1054,1054,1989_1054,1989-06-21,1989-07-21,98859,0.3156054913487857,9.667131185531616,6863.984381914139,5.826811869197062
1989_1084,1084,1989_1084,1989-06-22,1989-07-22,4381,0.018899822841796508,43.18815302848816,6863.984381914139,5.826811869197062
1989_1357,1357,1989_1357,1989-06-22,1989-07-22,1200,0.2949472970287574,2.7875709533691406,6863.984381914139,5.826811869197062
1989_798,798,1989_798,1989-06-22,1989-07-22,1169,0.43960625307135526,9.150315761566162,6863.984381914139,5.826811869197062
1989_1050,1050,1989_1050,1989-06-22,1989-07-22,0,,5.372925758361816,6863.984381914139,5.826811869197062
1989_1376,1376,1989_1376,1989-06-23,1989-07-23,0,,4.118988990783691,6863.984381914139,5.826811869197062
1989_1465,1465,1989_1465,1989-06-23,1989-07-23,0,,4.804718732833862,6863.984381914139,5.826811869197062
1989_1325,1325,1989_1325,1989-06-24,1989-07-24,28567,0.3619120346361769,5.197549104690552,6863.984381914139,5.826811869197062
1989_1320,1320,1989_1320,1989-06-26,1989-07-26,13984,0.3254110449742646,15.754484415054321,6863.984381914139,5.826811869197062
1989_1146,1146,1989_1146,1989-06-27,1989-07-27,0,,7.526719331741333,6863.984381914139,5.826811869197062
1990_36,36,1990_36,1990-06-15,1990-07-15,0,,1.9661059379577637,6863.984381914139,5.826811869197062
1990_72,72,1990_72,1990-06-24,1990-07-24,21608,0.30298047483240315,11.056626796722412,6863.984381914139,5.826811869197062
1990_50,50,1990_50,1990-06-28,1990-07-28,128852,0.32342009718545306,14.113747835159302,6863.984381914139,5.826811869197062
1990_62,62,1990_62,1990-06-28,1990-07-28,663036,0.3552828502840564,33.105809926986694,6863.984381914139,5.826811869197062
1990_48,48,1990_48,1990-06-28,1990-07-28,46850,0.3395667749396656,10.659966230392456,6863.984381914139,5.826811869197062
1990_89,89,1990_89,1990-06-28,1990-07-28,0,,14.128535985946655,6863.984381914139,5.826811869197062
1990_74,74,1990_74,1990-07-02,1990-08-02,85413,0.3466691405729301,9.305178880691528,6863.984381914139,5.826811869197062
1990_75,75,1990_75,1990-07-02,1990-08-02,56068,0.30682810973736946,12.940514087677002,6863.984381914139,5.826811869197062
1991_82,82,1991_82,1991-05-03,1991-06-03,232437,0.240723925886814,10.833441019058228,6863.984381914139,5.826811869197062
1991_102,102,1991_102,1991-05-04,1991-06-04,63464,0.31090187208340586,50.223068952560425,6863.984381914139,5.826811869197062
1991_120,120,1991_120,1991-06-02,1991-07-02,119144,0.31238564173531314,10.497046947479248,6863.984381914139,5.826811869197062
1991_73,73,1991_73,1991-07-05,1991-08-05,2867,0.3678344780081396,4.009545803070068,6863.984381914139,5.826811869197062
1991_105,105,1991_105,1991-07-10,1991-08-10,655885,0.3002528097376153,48.20140624046326,6863.984381914139,5.826811869197062
1991_119,119,1991_119,1991-07-11,1991-08-11,48357,0.31807897155507964,5.666353940963745,6863.984381914139,5.826811869197062
1991_79,79,1991_79,1991-07-11,1991-08-11,15818,0.3470464099015189,36.05629897117615,6863.984381914139,5.826811869197062
1991_44,44,1991_44,1991-07-13,1991-08-13,12328,0.35029088034077976,3.3138561248779297,6863.984381914139,5.826811869197062
1992_16,16,1992_16,1992-05-11,1992-06-11,5314,0.27763581483902255,2.334514856338501,6863.984381914139,5.826811869197062
1992_21,21,1992_21,1992-05-11,1992-06-11,19367,0.2875180025368086,4.210733890533447,6863.984381914139,5.826811869197062
1992_46,46,1992_46,1992-05-12,1992-06-12,562204,0.2562878566919053,20.03568696975708,6863.984381914139,5.826811869197062
1992_27,27,1992_27,1992-05-12,1992-06-12,40735,0.2160808837838888,41.96687889099121,6863.984381914139,5.826811869197062
1992_43,43,1992_43,1992-05-12,1992-06-12,125558,0.2761957533725661,32.61898422241211,6863.984381914139,5.826811869197062
1992_50,50,1992_50,1992-05-12,1992-06-12,224289,0.22913659282000745,68.71200108528137,6863.984381914139,5.826811869197062
1992_41,41,1992_41,1992-05-15,1992-06-15,66615,0.23256879149322543,29.50540590286255,6863.984381914139,5.826811869197062
1992_40,40,1992_40,1992-05-15,1992-06-15,113381,0.22653207416026142,64.75372505187988,6863.984381914139,5.826811869197062
1995_1405,1405,1995_1405,1995-05-16,1995-06-16,25078,0.2391456514472311,28.815707206726074,6863.984381914139,5.826811869197062
1995_824,824,1995_824,1995-05-18,1995-06-18,45141,0.2281028639849072,26.68504309654236,6863.984381914139,5.826811869197062
1995_1164,1164,1995_1164,1995-05-18,1995-06-18,697389,0.25269611154339156,85.66609025001526,6863.984381914139,5.826811869197062
1995_906,906,1995_906,1995-05-19,1995-06-19,53031,0.2470303845333102,47.50874972343445,6863.984381914139,5.826811869197062
1995_953,953,1995_953,1995-06-04,1995-07-04,42,0.1947117287289329,42.17671823501587,6863.984381914139,5.826811869197062
1995_869,869,1995_869,1995-07-06,1995-08-06,48416,0.19042066750237172,9.68116807937622,6863.984381914139,5.826811869197062
1996_357,357,1996_357,1996-06-19,1996-07-19,71916,0.2766434377292363,8.998574018478394,6863.984381914139,5.826811869197062
1998_561,561,1998_561,1998-05-30,1998-06-30,211,0.3476594608790588,3.240541934967041,6863.984381914139,5.826811869197062
1998_578,578,1998_578,1998-06-07,1998-07-07,20617,0.2980645989776984,5.136290788650513,6863.984381914139,5.826811869197062
1998_581,581,1998_581,1998-06-07,1998-07-07,22803,0.3903952528908408,4.475773334503174,6863.984381914139,5.826811869197062
1998_893,893,1998_893,1998-06-08,1998-07-08,3661,0.3321814969764073,2.426807165145874,6863.984381914139,5.826811869197062
1998_593,593,1998_593,1998-06-08,1998-07-08,53087,0.3078999507334495,5.600059986114502,6863.984381914139,5.826811869197062
1998_566,566,1998_566,1998-06-09,1998-07-09,1222,0.32432746415751906,56.482733964920044,6863.984381914139,5.826811869197062
1998_891,891,1998_891,1998-06-10,1998-07-10,0,,11.49425482749939,6863.984381914139,5.826811869197062
1999_391,391,1999_391,1999-05-19,1999-06-19,201598,0.29950159359985107,16.696202039718628,6863.984381914139,5.826811869197062
2002_536,536,2002_536,2002-06-09,2002-07-09,265599,0.37460295468563826,36.2353458404541,6863.984381914139,5.826811869197062
2002_465,465,2002_465,2002-06-16,2002-07-16,50165,0.3625656162087613,4.488189935684204,6863.984381914139,5.826811869197062
2002_550,550,2002_550,2002-06-17,2002-07-17,31614,0.35220759591348116,9.624120235443115,6863.984381914139,5.826811869197062
2003_895,895,2003_895,2003-05-18,2003-06-18,992,0.29905567319847365,7.440624952316284,6863.984381914139,5.826811869197062
2003_1440,1440,2003_1440,2003-05-20,2003-06-20,730,0.2926728760456011,8.629904747009277,6863.984381914139,5.826811869197062
2003_469,469,2003_469,2003-05-21,2003-06-21,1592,0.3180992327803477,13.330048084259033,6863.984381914139,5.826811869197062
2003_532,532,2003_532,2003-05-22,2003-06-22,16132,0.3348478435102836,2.900871753692627,6863.984381914139,5.826811869197062
2003_485,485,2003_485,2003-07-18,2003-08-18,12093,0.36035380587900256,4.010215997695923,6863.984381914139,5.826811869197062
2003_501,501,2003_501,2003-07-18,2003-08-18,3299,0.3408651618229424,5.963889837265015,6863.984381914139,5.826811869197062
2003_518,518,2003_518,2003-07-18,2003-08-18,25629,0.3406596449936296,13.466765880584717,6863.984381914139,5.826811869197062
2006_588,588,2006_588,2006-08-03,2006-09-03,101677,0.2870368747993242,12.804018020629883,6863.984381914139,5.826811869197062
2011_374,374,2011_374,2011-06-02,2011-07-02,83290,0.32363829770820646,13.001955032348633,6863.984381914139,5.826811869197062
2011_433,433,2011_433,2011-06-02,2011-07-02,39667,0.3180484192367302,16.409376621246338,6863.984381914139,5.826811869197062
2011_399,399,2011_399,2011-06-08,2011-07-08,51741,0.27655469686148354,4.026324033737183,6863.984381914139,5.826811869197062
2011_438,438,2011_438,2011-06-10,2011-07-10,92794,0.31046193303257974,47.4781219959259,6863.984381914139,5.826811869197062
2011_507,507,2011_507,2011-06-14,2011-07-14,65122,0.33446245512019723,7.741296768188477,6863.984381914139,5.826811869197062
2011_373,373,2011_373,2011-06-15,2011-07-15,15524,0.31116254110167063,6.319359064102173,6863.984381914139,5.826811869197062
2011_360,360,2011_360,2011-06-16,2011-07-16,11497,0.3225579486360311,5.494929075241089,6863.984381914139,5.826811869197062
2011_375,375,2011_375,2011-06-16,2011-07-16,148584,0.3175345635862879,6.174489974975586,6863.984381914139,5.826811869197062
2011_377,377,2011_377,2011-06-16,2011-07-16,14265,0.29454397059185305,3.6333060264587402,6863.984381914139,5.826811869197062
2011_379,379,2011_379,2011-06-16,2011-07-16,28950,0.311495490133085,2.8725979328155518,6863.984381914139,5.826811869197062
2011_356,356,2011_356,2011-06-17,2011-07-17,17676,0.34007530660405777,4.235469102859497,6863.984381914139,5.826811869197062
2011_368,368,2011_368,2011-06-17,2011-07-17,252631,0.3277819178857673,8.22826099395752,6863.984381914139,5.826811869197062
2011_432,432,2011_432,2011-06-18,2011-07-18,0,,4.2574379444122314,6863.984381914139,5.826811869197062
2011_606,606,2011_606,2011-06-18,2011-07-18,18,0.27888519899820075,2.066603183746338,6863.984381914139,5.826811869197062
2011_411,411,2011_411,2011-06-19,2011-07-19,0,,2.095736026763916,6863.984381914139,5.826811869197062
2011_605,605,2011_605,2011-06-22,2011-07-22,4387,0.31534807232985806,3.350835084915161,6863.984381914139,5.826811869197062
2011_423,423,2011_423,2011-08-10,2011-09-10,10418,0.2926666086749523,2.896460771560669,6863.984381914139,5.826811869197062
2012_805,805,2012_805,2012-05-07,2012-06-07,953,0.2816694303728109,1.9747929573059082,6863.984381914139,5.826811869197062
2012_655,655,2012_655,2012-06-14,2012-07-14,4041,0.31266171609317206,1.755641222000122,6863.984381914139,5.826811869197062
2012_671,671,2012_671,2012-06-20,2012-07-20,118566,0.3238061216427295,23.47433590888977,6863.984381914139,5.826811869197062
2012_685,685,2012_685,2012-06-28,2012-07-28,0,,2.389004707336426,6863.984381914139,5.826811869197062
2014_937,937,2014_937,2014-06-03,2014-07-03,62992,0.2867353375265082,11.028204202651978,6863.984381914139,5.826811869197062
2014_787,787,2014_787,2014-07-10,2014-08-10,1162,0.3867168252855406,1.8661251068115234,6863.984381914139,5.826811869197062
2015_1993,1993,2015_1993,2015-05-07,2015-06-07,2385,0.2753531450037594,4.208734035491943,6863.984381914139,5.826811869197062
2015_931,931,2015_931,2015-05-21,2015-06-21,207948,0.3321213579946966,12.43381381034851,6863.984381914139,5.826811869197062
2015_1071,1071,2015_1071,2015-05-25,2015-06-25,2694,0.31822844094464037,2.496933937072754,6863.984381914139,5.826811869197062
2015_1085,1085,2015_1085,2015-05-25,2015-06-25,6309,0.3047202871392595,2.277677059173584,6863.984381914139,5.826811869197062
2015_1035,1035,2015_1035,2015-05-28,2015-06-28,2,0.30865262109432756,2.314885139465332,6863.984381914139,5.826811869197062
2015_1990,1990,2015_1990,2015-05-30,2015-06-30,1380,0.3052924589080777,2.879408836364746,6863.984381914139,5.826811869197062
2015_1036,1036,2015_1036,2015-06-01,2015-07-01,6793,0.31915103061470784,2.817392110824585,6863.984381914139,5.826811869197062
2015_1153,1153,2015_1153,2015-06-14,2015-07-14,650,0.37123496949606555,4.297878980636597,6863.984381914139,5.826811869197062
2015_1988,1988,2015_1988,2015-06-14,2015-07-14,481,0.3192544944190554,2.9958579540252686,6863.984381914139,5.826811869197062
2017_1794,1794,2017_1794,2017-06-29,2017-07-29,6027,0.3644717950724634,3.018308162689209,6863.984381914139,5.826811869197062
2017_1689,1689,2017_1689,2017-07-08,2017-08-08,10101,0.37645744545343995,7.734872102737427,6863.984381914139,5.826811869197062
2017_1286,1286,2017_1286,2017-07-11,2017-08-11,4704,0.35071824222644277,3.360234260559082,6863.984381914139,5.826811869197062
2017_1801,1801,2017_1801,2017-07-18,2017-08-18,13313,0.3566211799234474,2.1120645999908447,6863.984381914139,5.826811869197062
2017_1853,1853,2017_1853,2017-07-25,2017-08-25,373,0.29016041206819176,2.613403797149658,6863.984381914139,5.826811869197062
2017_1964,1964,2017_1964,2017-07-26,2017-08-26,4075,0.31085571558065705,2.4897077083587646,6863.984381914139,5.826811869197062
2018_772,772,2018_772,2018-05-17,2018-06-17,20977,0.3323619656249611,6.56182599067688,6863.984381914139,5.826811869197062
2018_524,524,2018_524,2018-05-27,2018-06-27,3688,0.35210122411801664,1.976850986480713,6863.984381914139,5.826811869197062
2018_252,252,2018_252,2018-06-22,2018-07-22,5903,0.40528105719148194,2.469477891921997,6863.984381914139,5.826811869197062
2018_495,495,2018_495,2018-06-22,2018-07-22,7071,0.31324102642151264,1.688521146774292,6863.984381914139,5.826811869197062
2018_90,90,2018_90,2018-06-29,2018-07-29,5865,0.37965633843702484,2.9182679653167725,6863.984381914139,5.826811869197062
2021_1631,1631,2021_1631,2021-06-06,2021-07-06,6939,0.39107461792314013,1.8242251873016357,6863.984381914139,5.826811869197062
2021_1169,1169,2021_1169,2021-06-13,2021-07-13,45650,0.399442040989433,11.64524793624878,6863.984381914139,5.826811869197062
2021_2311,2311,2021_2311,2021-06-17,2021-07-17,8473,0.3476151132368576,10.506087064743042,6863.984381914139,5.826811869197062
2021_1898,1898,2021_1898,2021-06-20,2021-07-20,5566,0.4333092100384597,2.2275149822235107,6863.984381914139,5.826811869197062
2021_1437,1437,2021_1437,2021-06-22,2021-07-22,5796,0.36807752022321866,8.127803087234497,6863.984381914139,5.826811869197062
2021_2320,2320,2021_2320,2021-06-28,2021-07-28,1568,0.12957925479583873,3.001332998275757,6863.984381914139,5.826811869197062
2022_254,254,2022_254,2022-06-08,2022-07-08,8124,0.15852459044070533,2.2157230377197266,6863.984381914139,5.826811869197062
2023_169,169,2023_169,2023-05-21,2023-06-21,11880,0.31179266416272094,5.89021897315979,6863.984381914139,5.826811869197062
2023_186,186,2023_186,2023-05-21,2023-06-21,33621,0.34852928296470553,8.6681489944458,6863.984381914139,5.826811869197062
2023_189,189,2023_189,2023-05-21,2023-06-21,107158,0.34861229178962844,9.598411083221436,6863.984381914139,5.826811869197062
2023_168,168,2023_168,2023-06-03,2023-07-03,635,0.31202153033969404,2.0171968936920166,6863.984381914139,5.826811869197062
