GID,tif,median,percentile_95
1989_874,1989_874_rbr_w_offset.tif,274.6483459472656,450.39410400390625
1998_868,1998_868_rbr_w_offset.tif,368.4052734375,589.9485473632812
1990_49,1990_49_rbr_w_offset.tif,210.22341918945312,413.1614990234375
2016_1171,2016_1171_rbr_w_offset.tif,166.2906494140625,372.9517822265625
2002_733,2002_733_rbr_w_offset.tif,281.125244140625,477.0038757324219
2024_496,2024_496_rbr_w_offset.tif,326.73583984375,491.35894775390625
2012_672,2012_672_rbr_w_offset.tif,213.15890502929688,411.559326171875
1996_532,1996_532_rbr_w_offset.tif,265.5333557128906,468.24273681640625
2020_526,2020_526_rbr_w_offset.tif,224.23667907714844,409.9129638671875
1999_444,1999_444_rbr_w_offset.tif,311.3928527832031,466.56646728515625
2006_665,2006_665_rbr_w_offset.tif,213.99684143066406,342.57537841796875
1986_58,1986_58_rbr_w_offset.tif,293.9592590332031,454.5526428222656
1988_116,1988_116_rbr_w_offset.tif,324.49578857421875,495.632568359375
2023_177,2023_177_rbr_w_offset.tif,368.2515869140625,459.6723937988281
2001_265,2001_265_rbr_w_offset.tif,363.3172302246094,533.6171875
2001_362,2001_362_rbr_w_offset.tif,274.2100830078125,418.4027404785156
2021_1437,2021_1437_rbr_w_offset.tif,321.80548095703125,532.0011596679688
1988_68,1988_68_rbr_w_offset.tif,297.62249755859375,476.705810546875
2019_1520,2019_1520_rbr_w_offset.tif,199.9038848876953,331.37396240234375
2001_384,2001_384_rbr_w_offset.tif,316.3904113769531,473.41009521484375
1992_27,1992_27_rbr_w_offset.tif,298.490966796875,467.2115783691406
1991_56,1991_56_rbr_w_offset.tif,245.3833770751953,417.1475524902344
1991_68,1991_68_rbr_w_offset.tif,189.59823608398438,363.573974609375
2021_2321,2021_2321_rbr_w_offset.tif,178.6486358642578,313.2121276855469
2019_833,2019_833_rbr_w_offset.tif,267.5666809082031,505.54705810546875
1988_33,1988_33_rbr_w_offset.tif,26.634389877319336,237.68772888183594
2011_399,2011_399_rbr_w_offset.tif,294.7118835449219,456.03857421875
1989_1109,1989_1109_rbr_w_offset.tif,307.8770751953125,514.585205078125
1987_47,1987_47_rbr_w_offset.tif,-34.186561584472656,475.1806335449219
2003_898,2003_898_rbr_w_offset.tif,-1.6818193197250366,29.912158966064453
1996_569,1996_569_rbr_w_offset.tif,43.41952133178711,406.1123352050781
2002_689,2002_689_rbr_w_offset.tif,294.4247131347656,472.23004150390625
1989_1233,1989_1233_rbr_w_offset.tif,326.7116394042969,512.9988403320312
2002_473,2002_473_rbr_w_offset.tif,192.64495849609375,382.34661865234375
1995_918,1995_918_rbr_w_offset.tif,249.29820251464844,491.3742980957031
2012_1042,2012_1042_rbr_w_offset.tif,320.7335510253906,499.0653381347656
1996_590,1996_590_rbr_w_offset.tif,285.7456359863281,512.5576782226562
1987_66,1987_66_rbr_w_offset.tif,240.83229064941406,426.62158203125
2006_718,2006_718_rbr_w_offset.tif,115.53909301757812,285.6473083496094
1995_821,1995_821_rbr_w_offset.tif,260.001708984375,413.7094421386719
2003_887,2003_887_rbr_w_offset.tif,263.70355224609375,429.37982177734375
2011_565,2011_565_rbr_w_offset.tif,207.23936462402344,357.1292724609375
2023_1624,2023_1624_rbr_w_offset.tif,279.3172607421875,430.0058898925781
2003_466,2003_466_rbr_w_offset.tif,258.13580322265625,410.5658874511719
2011_360,2011_360_rbr_w_offset.tif,285.46990966796875,456.0805358886719
2021_1290,2021_1290_rbr_w_offset.tif,312.525390625,524.7276000976562
2021_1495,2021_1495_rbr_w_offset.tif,347.94921875,479.83709716796875
2017_3743,2017_3743_rbr_w_offset.tif,81.99879455566406,442.9911193847656
1989_841,1989_841_rbr_w_offset.tif,256.4183044433594,483.085205078125
1988_152,1988_152_rbr_w_offset.tif,286.5104064941406,494.4527893066406
2005_493,2005_493_rbr_w_offset.tif,307.2135009765625,488.9078674316406
2013_724,2013_724_rbr_w_offset.tif,135.75808715820312,335.3742370605469
1988_77,1988_77_rbr_w_offset.tif,200.48641967773438,409.5618896484375
2009_1242,2009_1242_rbr_w_offset.tif,268.3581237792969,448.26165771484375
1998_695,1998_695_rbr_w_offset.tif,286.8680725097656,411.6761169433594
2006_898,2006_898_rbr_w_offset.tif,113.77405548095703,343.09503173828125
2023_168,2023_168_rbr_w_offset.tif,292.6868591308594,448.0425109863281
2011_604,2011_604_rbr_w_offset.tif,303.5511169433594,417.2720031738281
1995_779,1995_779_rbr_w_offset.tif,218.4467010498047,385.2147521972656
1989_1291,1989_1291_rbr_w_offset.tif,185.13189697265625,380.4856262207031
1996_513,1996_513_rbr_w_offset.tif,54.02699661254883,493.4398193359375
2012_653,2012_653_rbr_w_offset.tif,172.9144744873047,367.1573791503906
2020_539,2020_539_rbr_w_offset.tif,298.79071044921875,448.6287536621094
1999_465,1999_465_rbr_w_offset.tif,191.2410888671875,345.5485534667969
2018_2808,2018_2808_rbr_w_offset.tif,188.233642578125,372.1007385253906
2017_2285,2017_2285_rbr_w_offset.tif,403.3409729003906,522.2160034179688
1989_1277,1989_1277_rbr_w_offset.tif,249.96670532226562,449.23565673828125
1989_1249,1989_1249_rbr_w_offset.tif,254.61325073242188,451.87750244140625
2006_743,2006_743_rbr_w_offset.tif,171.68389892578125,329.03265380859375
1996_414,1996_414_rbr_w_offset.tif,149.688232421875,458.710205078125
1989_1195,1989_1195_rbr_w_offset.tif,182.54449462890625,387.8006591796875
1998_891,1998_891_rbr_w_offset.tif,319.1002197265625,490.6293640136719
