GID,ecoregion,YEAR,fire_cause,size_ha,lon,lat,start_date,end_date,ecoregion_lvl,PRESCRI
1992_36,Big Trout Lake,1992,Natural,117.931214946,-88.945355519699,52.5461397946579,1992-06-11,1992-07-23,1,
1998_891,Big Trout Lake,1998,Natural,78.3386646598,-91.5473265182828,53.9676416000877,1998-07-10,1998-08-04,1,
1989_1195,Big Trout Lake,1989,Natural,680.041768322,-92.5995452457232,52.3068148840685,1989-07-15,1989-08-09,1,
1989_1213,Big Trout Lake,1989,Natural,1103.09815235,-88.7140572878956,53.6622127734132,1989-05-18,1989-06-07,1,
1989_1337,Big Trout Lake,1989,Natural,767.576299201,-90.5356890902174,52.4722737551357,1989-07-23,1989-07-24,1,
1995_1420,Big Trout Lake,1995,Natural,238.998581424,-91.2529993192976,53.7814345488443,1995-06-13,1995-07-10,1,
1987_77,Big Trout Lake,1987,Natural,1190.56367446,-87.4539720703664,52.912255021171,1987-06-16,1987-07-16,1,
1992_50,Big Trout Lake,1992,Natural,12784.943497,-88.4800706483579,53.0636162810823,1992-06-12,1992-06-15,1,
1990_47,Big Trout Lake,1990,Natural,13523.4825587,-92.2160545272147,52.7513126367202,1990-08-08,1990-08-22,1,
1990_90,Big Trout Lake,1990,Natural,1048.97692014,-91.5082178719419,53.8488524341186,1990-06-28,1990-08-05,1,
1995_1026,Big Trout Lake,1995,Natural,14649.9621742,-94.6301471334207,52.9927432086911,1995-06-18,1995-07-15,1,
1996_493,Big Trout Lake,1996,Natural,4086.22260292,-93.1126450565917,52.7949971758823,1996-06-11,1996-07-15,1,
1991_87,Big Trout Lake,1991,Natural,7284.92190747,-94.1290047083516,52.816757095895,1991-06-13,1991-10-02,1,
1989_1266,Big Trout Lake,1989,Natural,7013.51622775,-94.1855889976405,52.8944975406355,1989-07-13,1989-07-23,1,
1986_49,Big Trout Lake,1986,Natural,728.7942456,-88.8002801509003,52.8987615973997,1986-06-18,1986-08-18,1,
1989_1054,Big Trout Lake,1989,Natural,5346.76896245,-93.2556697480072,53.5187740541799,1989-07-21,1989-07-23,1,
1995_1418,Big Trout Lake,1995,Natural,892.388225243,-90.3797259374675,53.8262172785062,1995-08-04,1995-09-01,1,
1989_1219,Big Trout Lake,1989,Natural,1279.78410169,-92.9611645100097,52.5479029805181,1989-07-19,1989-07-22,1,
1990_73,Big Trout Lake,1990,Natural,693.928023801,-87.0687495108242,53.0805981215855,1990-07-12,1990-09-02,1,
1986_56,Big Trout Lake,1986,Natural,24523.1460334,-93.3164966161873,53.2276447970145,1986-05-20,1986-06-27,1,
1995_1009,Big Trout Lake,1995,Natural,26513.8574502,-90.8923234758841,53.065928775252,1995-06-13,1995-07-10,1,
1995_1018,Big Trout Lake,1995,Natural,6701.89511824,-89.418496465227,52.9608625070732,1995-06-18,1995-06-19,1,
1995_1097,Big Trout Lake,1995,Natural,2570.81552172,-88.0093845368044,51.9501899430846,1995-06-02,1995-07-03,1,
1989_1302,Big Trout Lake,1989,Natural,266.869936206,-92.5286187542477,54.4074911412132,1989-07-13,1989-08-09,1,
1990_98,Big Trout Lake,1990,Natural,68.3193718076,-86.3265154263653,53.7923691271206,1990-07-28,1990-08-17,1,
1989_871,Big Trout Lake,1989,Natural,285.544679702,-93.6018869794348,53.3106824502309,1989-07-09,1989-07-27,1,
1989_1320,Big Trout Lake,1989,Natural,748.12406207,-87.4052388168669,53.6094203639308,1989-07-26,1989-08-23,1,
1991_108,Big Trout Lake,1991,Natural,1144.11815195,-86.9710872351911,53.2201982874262,1991-07-06,1991-08-25,1,
1990_27,Big Trout Lake,1990,Natural,349.756373312,-89.0440576424759,52.2929625308049,1990-08-11,1990-09-21,1,
1986_54,Big Trout Lake,1986,Undetermined,4104.28601287,-92.5924025157872,53.1411422206295,1986-05-22,1986-06-28,1,
1987_70,Big Trout Lake,1987,Natural,119.118887577,-86.8594515180806,52.6445993031526,1987-06-14,1987-07-16,1,
1990_29,Big Trout Lake,1990,Natural,265.483994121,-86.5522688759141,52.1735740340603,1990-08-22,1990-08-23,1,
1996_464,Big Trout Lake,1996,Natural,6565.76193823,-89.9280758326091,52.8848155963574,1996-06-09,1996-06-19,1,
1989_1303,Big Trout Lake,1989,Natural,4656.26602881,-88.0810180943939,53.6867952603481,1989-07-19,1989-08-17,1,
1995_1092,Big Trout Lake,1995,Natural,119.169493541,-92.4606493641626,52.2313239923533,1995-06-17,1995-07-10,1,
1989_1131,Big Trout Lake,1989,Natural,317.947219337,-91.948509985455,53.4440944082036,1989-08-12,1989-09-02,1,
1990_26,Big Trout Lake,1990,Natural,1473.88138711,-88.8389527573286,52.2470395788513,1990-08-21,1990-08-23,1,
1990_89,Big Trout Lake,1990,Natural,432.349897416,-88.870632166472,53.7099742695712,1990-07-28,1990-09-16,1,
1989_1236,Big Trout Lake,1989,Natural,350.524290796,-87.7924884786212,51.5377966304251,1989-06-21,1989-07-13,1,
1989_874,Big Trout Lake,1989,Natural,5639.35808777,-93.1193532418599,52.9330542753107,1989-07-19,1989-07-22,1,
1986_45,Big Trout Lake,1986,Natural,756.186310234,-88.3033694233447,52.6526316874006,1986-06-20,1986-08-18,1,
1989_798,Big Trout Lake,1989,Natural,2176.43235321,-92.9008374133282,53.8237907621882,1989-07-22,1989-08-01,1,
1989_1109,Big Trout Lake,1989,Natural,1504.34601083,-90.2940851152613,53.3858316583921,1989-07-21,1989-07-23,1,
1995_988,Big Trout Lake,1995,Natural,11247.3959391,-91.1178091361449,53.3307538559386,1995-06-17,1995-06-18,1,
1990_9,Big Trout Lake,1990,Natural,247.521716121,-86.0059818857329,50.8310804019111,1990-07-26,1990-09-26,1,
1990_36,Big Trout Lake,1990,Natural,340.69434709,-87.7099436614167,52.4084846979748,1990-07-15,1990-09-26,1,
1991_131,Big Trout Lake,1991,Natural,3464.88252356,-89.3416190863159,53.9201548711599,1991-07-02,1991-07-04,1,
1992_49,Big Trout Lake,1992,Natural,5745.1291108,-89.1168409092702,53.0348978437728,1992-06-12,1992-06-16,1,
1992_28,Big Trout Lake,1992,Natural,410.91514976,-89.430921841974,52.2379161761437,1992-06-11,1992-07-13,1,
1989_878,Big Trout Lake,1989,Natural,195.33493234,-91.2783946749554,53.8687961806924,1989-07-15,1989-07-20,1,
1992_34,Big Trout Lake,1992,Natural,1042.26587916,-86.4805425941191,52.2495362157432,1992-06-11,1992-07-23,1,
1989_1234,Big Trout Lake,1989,Natural,970.76279652,-91.0501069488191,52.438347860812,1989-07-15,1989-09-01,1,
1992_40,Big Trout Lake,1992,Natural,9418.38049336,-88.3433050390317,52.5477324994111,1992-06-15,1992-06-16,1,
1989_1319,Big Trout Lake,1989,Natural,632.742055262,-92.0451021673583,53.3504699170346,1989-07-27,1989-09-02,1,
1995_995,Big Trout Lake,1995,Natural,2715.18470277,-91.9662005516935,53.2868871784,1995-06-18,1995-07-10,1,
1989_1050,Big Trout Lake,1989,Natural,5073.60883261,-89.1663759106035,53.3105436624952,1989-07-22,1989-07-25,1,
1989_854,Big Trout Lake,1989,Natural,1106.78502261,-86.9763816388571,51.925297884064,1989-06-18,1989-07-13,1,
1986_70,Big Trout Lake,1986,Natural,258.457307627,-91.5221431548957,53.8875590180404,1986-08-20,1986-09-06,1,
1987_33,Big Trout Lake,1987,Natural,279.711602489,-86.8889096075976,51.3276515939526,1987-06-24,1987-07-14,1,
1989_1118,Big Trout Lake,1989,Natural,539.879315877,-94.2488947403308,53.1824336529315,1989-07-19,1989-07-23,1,
1995_1113,Big Trout Lake,1995,Natural,5306.7620096,-88.3598690528069,51.8741745453059,1995-06-18,1995-06-28,1,
1991_59,Big Trout Lake,1991,Natural,5125.19445591,-89.4540137621837,52.0042838302583,1991-08-12,1991-08-20,1,
1989_1313,Big Trout Lake,1989,Natural,5691.25648531,-90.530015721351,53.9974053038216,1989-07-13,1989-07-18,1,
1992_30,Big Trout Lake,1992,Natural,7544.63106084,-90.8302109560314,52.3711012546996,1992-06-12,1992-06-16,1,
1991_65,Big Trout Lake,1991,Natural,399.184253506,-92.3793724197561,52.3001639760355,1991-08-14,1991-08-30,1,
1989_845,Big Trout Lake,1989,Natural,428.185006616,-90.1822423948893,53.9920534216421,1989-06-18,1989-08-03,1,
1989_1108,Big Trout Lake,1989,Natural,1711.74513512,-88.4391028371151,52.521948569089,1989-07-20,1989-09-02,1,
1989_1112,Big Trout Lake,1989,Natural,591.725604751,-87.1932482486802,51.8635586447624,1989-06-18,1989-07-13,1,
1995_1107,Big Trout Lake,1995,Natural,9233.07950682,-89.1032206898667,51.9878547084043,1995-06-17,1995-06-26,1,
1990_24,Big Trout Lake,1990,Natural,523.743311791,-93.0576913698156,52.4076508442958,1990-07-15,1990-10-10,1,
1989_1100,Big Trout Lake,1989,Natural,4936.40024312,-90.1744036170262,54.2277994228827,1989-07-14,1989-07-18,1,
1989_1310,Big Trout Lake,1989,Natural,11344.0417405,-91.1280069589027,54.4006451890548,1989-07-11,1989-07-22,1,
1989_1107,Big Trout Lake,1989,Natural,881.055634067,-93.9753018788486,53.1916222943733,1989-07-20,1989-07-23,1,
1989_1106,Big Trout Lake,1989,Natural,145.58568097,-86.8208430825259,52.9016560069675,1989-07-26,1989-08-23,1,
1991_105,Big Trout Lake,1991,Natural,35964.9140743,-88.071753277371,53.0366612423813,1991-08-10,1991-08-19,1,
2006_682,Lake Nipigon,2006,Natural,418.791457552,-88.9066313621165,49.4482113449766,2006-09-14,2006-09-15,5,
2006_709,Lake Nipigon,2006,Natural,177.383707837,-88.6097275336321,49.0493292135384,2006-09-14,2006-09-16,5,
2006_747,Lake Nipigon,2006,Natural,95.3618409834,-88.9780035665552,49.5979912072263,2006-09-14,2006-09-15,5,
2006_681,Lake Nipigon,2006,Natural,629.55747127,-86.5511091940407,49.2843154933413,2006-09-11,2006-10-08,5,
1996_716,Lake Nipigon,1996,Natural,332.82088684,-90.0459680992426,49.2574178890179,1996-06-09,1996-08-20,5,
2006_701,Lake Nipigon,2006,Natural,759.306675857,-87.4532205380696,49.0518238397824,2006-09-13,2006-09-15,5,
2006_688,Lake Nipigon,2006,Natural,1432.17477259,-88.9290789818717,49.3806580322025,2006-09-14,2006-09-16,5,
2006_680,Lake Nipigon,2006,Natural,2785.56285824,-89.1538269221464,49.491607076735,2006-09-14,2006-10-08,5,
2012_747,Lake Nipigon,2012,Natural,507.517590959,-90.1940169706636,50.428731936873,2012-07-12,2012-07-28,5,
2006_686,Lake Nipigon,2006,Natural,2728.13713688,-88.8296892982361,49.3774246768374,2006-09-11,2006-09-15,5,
2017_2528,Lake Nipigon,2017,Natural,86.9441958961,-89.652211276525,50.5876947238304,2017-09-11,2017-09-25,5,
2006_687,Lake Nipigon,2006,Natural,48.9325558795,-87.0378681928489,49.2802619944875,2006-09-14,2006-10-12,5,
1996_717,Lake Nipigon,1996,Natural,211.446776534,-89.9933541254171,50.2443081513899,1996-06-12,1996-07-17,5,
2018_598,Lake Nipigon,2018,Natural,521.360610922,-90.1848012076334,50.8521493778213,2018-07-12,2018-09-17,5,
1995_1267,Lake Nipigon,1995,Natural,3887.917086,-90.0814996434473,49.800209372515,1995-08-11,1995-08-20,5,
2003_807,Lake Nipigon,2003,Natural,658.122990542,-87.6210752378886,49.9149683370099,2003-06-21,2003-06-23,5,
2021_2319,Lake Nipigon,2021,Natural,226.760609688,-89.6997829708137,49.626736216854,2021-06-07,2021-07-21,5,
2006_700,Lake Nipigon,2006,Natural,348.825574208,-88.5148856209674,49.1837481245742,2006-09-13,2006-09-15,5,
2012_1051,Lake Nipigon,2012,Natural,412.396121439,-89.3993536295506,50.8452291925822,2012-09-01,2012-11-08,5,
1998_853,Lake Nipigon,1998,Natural,167.542040377,-88.9114751543143,49.6294426433364,1998-07-10,1998-07-30,5,
2003_814,Lake Nipigon,2003,Natural,26460.3079309,-86.1760808964229,49.368032692251,2003-06-14,2003-07-13,5,
2017_2475,Lake Nipigon,2017,Natural,180.749334335,-89.6381843960799,50.7430905423468,2017-08-02,2017-09-22,5,
2018_1598,Lake Nipigon,2018,Natural,136.605125421,-89.8831232414857,50.2972616326562,2018-08-23,2018-08-24,5,
1992_9,Lake Nipigon,1992,Natural,3065.65287262,-89.2611843294359,50.6726053838676,1992-06-12,1992-06-14,5,
2021_1321,Lake Nipigon,2021,Natural,1038.17175987,-90.3237430582915,50.1281728421209,2021-06-16,2021-06-17,5,
1998_732,Lake Nipigon,1998,Natural,12266.6631244,-86.4217152333385,49.3758374359058,1998-05-19,1998-05-24,5,
2017_2541,Lake Nipigon,2017,Natural,220.295502126,-89.5239148615801,50.5616625006915,2017-09-11,2017-09-25,5,
2006_692,Lake Nipigon,2006,Natural,181.335058958,-89.2604482605111,49.3790732379263,2006-09-11,2006-09-14,5,
2012_1047,Lake Nipigon,2012,Natural,135.245567491,-88.9746024119601,51.1216185589877,2012-09-03,2012-10-12,5,
2006_698,Lake Nipigon,2006,Natural,162.711255713,-87.0386202017652,49.1023472626575,2006-09-14,2006-09-15,5,
2018_1035,Lake Nipigon,2018,Natural,8800.41742231,-89.7204717774613,50.7101500938681,2018-08-12,2018-09-08,5,
2006_699,Lake Nipigon,2006,Natural,1725.76770901,-88.8658910272353,49.1950676044921,2006-09-14,2006-09-16,5,
2019_833,Lake Nipigon,2019,Natural,68.5447818501,-90.4415321387551,50.7249985737898,2019-07-03,2019-07-13,5,
2017_2423,Lake Nipigon,2017,Natural,381.701992215,-89.4418834786784,50.9005382845456,2017-09-11,2017-09-12,5,
2006_677,Lake Nipigon,2006,Natural,860.281057562,-89.4166823185701,49.5872051135532,2006-09-14,2006-09-16,5,
1998_695,Lake Nipigon,1998,Natural,2339.50437156,-89.3105233428555,50.7728173300893,1998-06-13,1998-08-12,5,
1998_698,Lake Nipigon,1998,Natural,3402.81973466,-89.561416343985,50.7433522157173,1998-06-13,1998-08-12,5,
1998_714,Lake Nipigon,1998,Natural,7009.19127867,-89.8970349152605,50.1383233868789,1998-06-16,1998-06-17,5,
2006_710,Lake Nipigon,2006,Natural,113.501484776,-86.7835537716435,48.9117026745881,2006-09-13,2006-09-15,5,
2006_690,Lake Nipigon,2006,Natural,1341.38186812,-90.2404941763944,49.4355944698005,2006-09-12,2006-09-15,5,
2021_1353,Lake Nipigon,2021,Natural,144.903887196,-87.7720902902614,49.1970073762525,2021-06-07,2021-06-28,5,
2002_714,Lake Nipigon,2002,Natural,611.288738872,-89.3904384562474,49.6074220257249,2002-05-23,2002-07-04,5,
2011_727,Lake Nipigon,2011,Natural,58.1693682334,-86.1213631861716,49.2061089580559,2011-06-07,2011-06-29,5,
2005_511,Lake Nipigon,2005,Natural,3876.40620487,-88.622895315474,49.608077660666,2005-08-06,2005-08-17,5,
2006_725,Lake Nipigon,2006,Natural,188.565372674,-87.8661353871655,49.2475979710214,2006-09-13,2006-09-15,5,
2003_782,Lake Nipigon,2003,Natural,234.396580074,-89.7759132133779,50.8156268651024,2003-06-22,2003-07-07,5,
2011_551,Lake Nipigon,2011,Natural,426.479388614,-89.2517511754938,50.5634799237686,2011-07-20,2011-08-30,5,
1998_854,Lake Nipigon,1998,Natural,12.7187914974,-88.4011701843706,50.0203562948945,1998-07-16,1998-08-10,5,
1998_855,Lake Nipigon,1998,Natural,2209.41267143,-86.9872302821428,49.1174730422093,1998-06-21,1998-08-27,5,
2006_703,Lake Nipigon,2006,Natural,49.1261520993,-86.7852241057696,48.979270996784,2006-09-14,2006-09-15,5,
1998_859,Lake Nipigon,1998,Natural,257.315590958,-86.2934057874496,50.0472188479521,1998-06-15,1998-07-15,5,
1998_722,Lake Nipigon,1998,Natural,1657.65762864,-88.6802384538004,49.8731717120206,1998-05-23,1998-05-25,5,
2021_2322,Lake Nipigon,2021,Natural,41.7329223815,-89.4586798036695,49.4995020497706,2021-06-04,2021-07-31,5,
1998_737,Lake Nipigon,1998,Undetermined,27142.3544757,-89.1695576559494,49.619378041894,1998-05-01,1998-05-11,5,
1998_741,Lake Nipigon,1998,Natural,465.548731177,-87.0972374198146,49.2603967234767,1998-05-18,1998-06-29,5,
1998_745,Lake Nipigon,1998,Natural,2796.44377457,-87.8324998566774,48.8335504837961,1998-05-21,1998-05-24,5,
2006_696,Lake Nipigon,2006,Natural,125.550676879,-90.1856417480787,49.3803221926408,2006-09-08,2006-10-19,5,
1998_845,Lake Nipigon,1998,Natural,104.24219141,-88.3198390338299,48.5709071414672,1998-07-23,1998-10-15,5,
1989_1264,Lake Nipigon,1989,Natural,355.989082485,-89.8658123063232,50.5155677381512,1989-06-20,1989-07-13,5,
2005_515,Lake Nipigon,2005,Natural,2823.62324317,-89.8683142916127,49.3868065690581,2005-08-06,2005-08-10,5,
2011_730,Lake Nipigon,2011,Natural,71.4034520089,-88.7896029991295,50.4698225650896,2011-06-07,2011-07-09,5,
2005_598,Lake Nipigon,2005,Natural,132.861785796,-88.5035878085721,49.0637052333388,2005-07-24,2005-08-27,5,
1996_585,Lake Nipigon,1996,Natural,17129.3743897,-88.7924115480349,50.6739161905079,1996-06-13,1996-06-19,5,
2019_1517,Lake Nipigon,2019,Natural,95.0808411058,-88.0765640970239,48.6774821275783,2019-07-18,2019-09-19,5,
2002_686,Lake Nipigon,2002,Natural,7774.54458225,-86.9351195405452,49.0536723957291,2002-07-15,2002-07-18,5,
1998_862,Lake Nipigon,1998,Natural,28.404600785,-89.0686156113387,50.6638660426728,1998-07-13,1998-07-20,5,
2006_748,Lake Nipigon,2006,Natural,194.06808204,-88.9697349930813,49.5691835228451,2006-09-15,2006-09-16,5,
2002_691,Lake Nipigon,2002,Natural,2250.01872981,-88.5210315280778,48.4944715395888,2002-06-03,2002-07-08,5,
2005_492,Lake Nipigon,2005,Natural,1385.22392686,-89.6950955753059,50.6211539353722,2005-08-10,2005-08-11,5,
2006_723,Lake Nipigon,2006,Natural,170.507633372,-87.3358663272414,49.3490070062758,2006-09-14,2006-09-16,5,
2006_724,Lake Nipigon,2006,Natural,120.837192987,-87.5017844348768,49.1078028650181,2006-09-07,2006-10-26,5,
2006_665,Lake Nipigon,2006,Natural,2487.61736851,-88.9926868459398,49.9385457721251,2006-09-08,2006-09-16,5,
2006_671,Lake Nipigon,2006,Natural,4692.24461406,-86.7438249421866,49.2851156069968,2006-09-12,2006-10-08,5,
2006_676,Lake Nipigon,2006,Natural,10471.8579867,-90.1092676744233,49.5370370727751,2006-09-09,2006-09-16,5,
2001_353,Lake Nipigon,2001,Natural,54.2348206789,-87.1756998995547,50.0632862504179,2001-07-23,2001-08-01,5,
2016_1171,Lake Nipigon,2016,Natural,868.144925817,-89.8975243310615,49.1981997732517,2016-05-22,2016-06-21,5,
2006_877,Lake Nipigon,2006,Natural,163.260500585,-87.818780896255,49.3042897970838,2006-09-09,2006-10-26,5,
1995_1182,Lake Nipigon,1995,Natural,2400.94862122,-89.16196230235,51.1292562671293,1995-06-20,1995-06-23,5,
1995_1192,Lake Nipigon,1995,Natural,308.563765126,-88.8673016994231,51.0233902096208,1995-06-19,1995-07-08,5,
1995_1203,Lake Nipigon,1995,Natural,4200.07933643,-89.8202046771911,50.8393671510193,1995-06-19,1995-06-22,5,
2021_2326,Lake Nipigon,2021,Natural,64.1281576839,-88.0487446400517,50.3738403537387,2021-07-10,2021-07-28,5,
1995_1210,Lake Nipigon,1995,Natural,704.410523614,-89.7447880773953,50.7413387890532,1995-06-22,1995-06-23,5,
1995_1212,Lake Nipigon,1995,Natural,203.410322943,-88.1122014540122,50.6614605874492,1995-06-21,1995-06-22,5,
2006_659,Lake Nipigon,2006,Natural,931.388762017,-88.2886939853055,50.1696779320566,2006-09-11,2006-09-15,5,
1995_1226,Lake Nipigon,1995,Natural,439.739170077,-88.3841849972897,50.5151649819293,1995-06-21,1995-06-22,5,
1998_851,Lake Nipigon,1998,Natural,3214.05929821,-87.0462582025817,49.0114794786548,1998-07-17,1998-09-28,5,
1999_698,Lake Nipigon,1999,Natural,681.769251178,-89.9315011731358,49.3888993813379,1999-05-29,1999-06-25,5,
1995_1235,Lake Nipigon,1995,Natural,377.212546787,-89.2002132543559,50.4036436873896,1995-06-21,1995-07-18,5,
1988_9,Lake Nipigon,1988,Natural,176.229833973,-90.6224174241277,48.9047709241706,1988-05-29,1988-06-27,5,
1988_16,Lake Nipigon,1988,Natural,1961.738607,-89.2253565224145,49.498120050557,1988-06-12,1988-07-13,5,
1988_19,Lake Nipigon,1988,Natural,334.115498587,-90.1712038236493,49.9561013208952,1988-06-19,1988-07-07,5,
2006_708,Lake Nipigon,2006,Natural,448.144915232,-88.7889834494767,49.0329414016397,2006-09-10,2006-09-15,5,
1988_22,Lake Nipigon,1988,Natural,375.772796292,-89.8506834655969,50.0359902098271,1988-06-12,1988-07-07,5,
2006_714,Lake Nipigon,2006,Natural,34.5489169626,-88.998642332996,48.9778303861158,2006-09-09,2006-10-12,5,
2005_488,Lake Nipigon,2005,Natural,12760.3884863,-87.9124729311145,50.5481211704761,2005-06-20,2005-07-09,5,
2008_315,Lake Nipigon,2008,Natural,510.48856578,-89.6335871097156,50.517436857738,2008-08-18,2008-09-16,5,
1998_746,Lake Nipigon,1998,Natural,2980.77990189,-87.6915782716645,48.7903413054494,1998-08-03,1998-08-06,5,
2005_502,Lake Nipigon,2005,Natural,2108.84391251,-89.6848377736513,50.1870716578783,2005-08-07,2005-08-10,5,
1995_1397,Lake Nipigon,1995,Natural,1058.83868946,-91.4315512099536,49.2718192438265,1995-06-19,1995-08-17,5,
2007_380,Lake Nipigon,2007,Undetermined,480.424104733,-89.2597616118,48.8664855528994,2007-05-13,2007-06-15,5,
2007_492,Lake Nipigon,2007,Natural,114.297806298,-88.5948909346973,48.9583143972772,2007-05-10,2007-06-04,5,
1996_584,Lake Nipigon,1996,Natural,702.065666243,-88.2320670435219,50.7744693266816,1996-06-18,1996-06-19,5,
1996_678,Lake Nipigon,1996,Natural,743.04660709,-89.1688124103604,48.8173475723364,1996-06-14,1996-06-19,5,
1996_586,Lake Nipigon,1996,Natural,4186.71755468,-88.4400918672621,50.6824054506423,1996-06-14,1996-06-19,5,
2017_2883,Lake Nipigon,2017,Natural,543.560600994,-87.9525420023434,49.0932203858004,2017-08-12,2017-08-14,5,
1996_719,Lake Nipigon,1996,Natural,97.402177128,-89.8596781448747,50.3060656791411,1996-06-20,1996-07-17,5,
1996_590,Lake Nipigon,1996,Natural,321.581746119,-90.0881418590092,50.7353945724092,1996-06-14,1996-07-05,5,
1996_596,Lake Nipigon,1996,Natural,588.641023328,-89.8640489454476,50.6655109723288,1996-06-14,1996-07-07,5,
1996_597,Lake Nipigon,1996,Natural,4921.35087965,-89.7840501955703,50.5821631693429,1996-06-14,1996-06-25,5,
2005_493,Lake Nipigon,2005,Natural,429.572301146,-88.7309171985398,50.5805740969208,2005-07-24,2005-07-25,5,
1996_600,Lake Nipigon,1996,Natural,210.08521337,-88.9476251507959,50.5274804846878,1996-06-12,1996-07-05,5,
1996_602,Lake Nipigon,1996,Natural,9122.42219467,-90.2135647084942,50.4973096757101,1996-06-14,1996-06-25,5,
1996_604,Lake Nipigon,1996,Natural,5966.11277502,-88.8175931427572,50.3811809416105,1996-06-14,1996-06-19,5,
1996_605,Lake Nipigon,1996,Natural,990.684060539,-89.8323427412645,50.4704907841703,1996-06-12,1996-06-19,5,
1996_614,Lake Nipigon,1996,Natural,6081.30094413,-90.1945875473008,50.3024354572367,1996-06-13,1996-06-20,5,
1996_615,Lake Nipigon,1996,Natural,707.553743747,-89.6213354870249,50.3237639230168,1996-06-18,1996-06-19,5,
1996_616,Lake Nipigon,1996,Natural,1618.70030497,-89.7173485357527,50.2962611985911,1996-06-16,1996-07-17,5,
1996_622,Lake Nipigon,1996,Natural,248.956990945,-87.0209821855845,50.0098623750068,1996-06-12,1996-07-07,5,
1996_625,Lake Nipigon,1996,Natural,2065.41541924,-87.2852705046382,49.8607633519108,1996-06-13,1996-06-17,5,
1996_627,Lake Nipigon,1996,Natural,653.940737201,-90.3876607854995,50.0722310682712,1996-06-18,1996-06-19,5,
1996_628,Lake Nipigon,1996,Natural,9319.18265533,-89.8212879099723,50.0226007769594,1996-06-17,1996-06-26,5,
1996_630,Lake Nipigon,1996,Natural,474.721794014,-89.0333096550895,50.0248522414212,1996-06-12,1996-07-17,5,
1996_635,Lake Nipigon,1996,Natural,6346.5957025,-90.2225840448611,49.9202843168733,1996-06-14,1996-06-26,5,
1996_639,Lake Nipigon,1996,Natural,3902.99747411,-90.399942373414,49.820094966074,1996-06-13,1996-06-26,5,
1996_640,Lake Nipigon,1996,Natural,1881.10303598,-91.5324509449104,49.8784094981656,1996-06-14,1996-06-19,5,
1995_1230,Lake Nipigon,1995,Natural,274.339116755,-90.0153942535744,50.563434598702,1995-06-21,1995-07-18,5,
1996_646,Lake Nipigon,1996,Natural,981.427598785,-90.2779910994714,49.7007796490525,1996-06-12,1996-08-20,5,
1996_650,Lake Nipigon,1996,Natural,1581.21629292,-90.4608260916009,49.6029782604486,1996-06-14,1996-06-20,5,
1996_651,Lake Nipigon,1996,Natural,12783.160262,-87.2779959573707,49.3650661115102,1996-06-14,1996-06-25,5,
1996_652,Lake Nipigon,1996,Natural,6564.84897525,-86.9518522093701,49.336535496163,1996-06-14,1996-06-19,5,
1996_654,Lake Nipigon,1996,Natural,2950.97953135,-90.1274390528662,49.5619433028812,1996-06-14,1996-06-19,5,
1988_20,Lake Nipigon,1988,Natural,1363.20763464,-89.4612857178331,49.9185514710981,1988-06-11,1988-07-08,5,
1996_657,Lake Nipigon,1996,Natural,8119.28682161,-89.0451553449846,49.4276566010701,1996-06-13,1996-06-26,5,
2002_689,Lake Nipigon,2002,Natural,301.721760902,-88.1617810978199,48.6646266414729,2002-07-17,2002-07-18,5,
1996_660,Lake Nipigon,1996,Natural,1172.1012993,-90.5185093701772,49.5118508175752,1996-06-14,1996-06-19,5,
1996_665,Lake Nipigon,1996,Natural,6689.37435936,-88.9959699401857,49.2012577616032,1996-06-12,1996-06-20,5,
1996_667,Lake Nipigon,1996,Natural,3365.88707688,-90.6276136720633,49.2070157692491,1996-06-14,1996-06-20,5,
1996_668,Lake Nipigon,1996,Natural,166.613100839,-89.1352462347465,49.1652222722292,1996-06-14,1996-07-15,5,
1996_670,Lake Nipigon,1996,Natural,1191.1762941,-91.0774577015344,49.2137307227781,1996-06-12,1996-06-19,5,
1996_671,Lake Nipigon,1996,Natural,1022.95467932,-90.0858672775772,49.1234745051006,1996-06-19,1996-06-20,5,
1996_674,Lake Nipigon,1996,Natural,172.351962792,-90.1757608165025,49.1011819574131,1996-06-16,1996-06-19,5,
1996_675,Lake Nipigon,1996,Natural,250.473266871,-89.4486604706181,48.9117373897836,1996-06-12,1996-07-14,5,
2006_873,Lake Nipigon,2006,Natural,80.2470777169,-86.9554426716445,49.1822068562705,2006-09-14,2006-09-15,5,
1992_6,Lake Nipigon,1992,Natural,9295.72057886,-88.8435882264131,50.2615375064102,1992-06-11,1992-07-19,5,
2021_1890,Lake Nipigon,2021,Natural,1929.85019887,-87.6307592162795,49.1258686998603,2021-06-07,2021-06-09,5,
1987_8,Lake Nipigon,1987,Undetermined,2730.97276827,-90.6591863274145,48.9092261824881,1987-05-08,1987-07-14,5,
1987_12,Lake Nipigon,1987,Natural,151.441576338,-90.4761172836089,49.2833558572423,1987-05-13,1987-06-02,5,
1987_17,Lake Nipigon,1987,Natural,2844.42233866,-90.4833725966085,49.9462368055288,1987-05-11,1987-06-04,5,
1996_720,Lake Nipigon,1996,Natural,483.099718489,-89.4172396598884,50.5212648989422,1996-06-12,1996-07-15,5,
2006_749,Lake Nipigon,2006,Natural,70.5492492951,-88.9092181775978,49.0894637311251,2006-09-14,2006-09-15,5,
2006_750,Lake Nipigon,2006,Natural,78.8503865845,-88.2357441994862,49.2597513293333,2006-09-12,2006-09-15,5,
