GID,water_year,avg_cmi_anomaly
1988_69,1989,24.556330145891827
1988_73,1982,22.401608159511742
1988_73,1983,15.7738880203592
1988_73,1984,17.649420279892894
1988_73,1985,27.814676440158657
1988_73,1986,28.078719556695923
1988_73,1987,18.90960153844383
1988_73,1988,9.172127499332944
1988_73,1989,21.28530067748921
1988_75,1982,29.4598801747627
1988_75,1983,20.18708100120884
1988_75,1984,18.01641898099242
1988_75,1985,33.070596903936725
1988_75,1986,24.594203113566245
1988_75,1987,17.28180130696255
1988_75,1988,9.361698790457359
1988_75,1989,26.20986912033871
1988_76,1982,14.06674912813549
1988_76,1983,9.504739870838288
1988_76,1984,13.41525577207074
1988_76,1985,34.8023253232871
1988_76,1986,21.24844876489195
1988_76,1987,11.068452348823405
1988_76,1988,15.190584081664799
1988_76,1989,28.068640382394932
1988_77,1982,23.33698478704297
1988_77,1983,15.082948272778971
1988_77,1984,17.332434603376814
1988_77,1985,28.596376845706963
1988_77,1986,27.831444920543387
1988_77,1987,18.211247892848327
1988_77,1988,8.386362518512902
1988_77,1989,22.21821359859119
1988_81,1982,17.715615416936007
1988_81,1983,13.243630817669318
1988_81,1984,14.167586315705439
1988_81,1985,37.765562281659015
1988_81,1986,22.78699885251128
1988_81,1987,12.132269678276826
1988_81,1988,16.435922259275856
1988_81,1989,29.94824618520494
1988_82,1982,24.37722967201182
1988_82,1983,14.412245451292382
1988_82,1984,16.3184110660359
1988_82,1985,27.59524966419549
1988_82,1986,29.683166129113477
1988_82,1987,17.316704496735245
1988_82,1988,10.693292309085209
1988_82,1989,21.88315364103644
1988_83,1982,29.98797602712685
1988_83,1983,15.973615484004371
1988_83,1984,18.166875597313147
1988_83,1985,35.3108216961903
1988_83,1986,25.08124997744852
1988_83,1987,12.440149697748165
1988_83,1988,9.451274666891056
1988_83,1989,26.830865095493586
1988_84,1982,25.46687437185708
1988_84,1983,15.427470032647815
1988_84,1984,17.614836308142745
1988_84,1985,28.15247392823179
1988_84,1986,30.919386409999586
1988_84,1987,18.978547252319228
1988_84,1988,12.324716205340646
1988_84,1989,22.37218259127478
1988_85,1982,NA
1988_85,1983,NA
1988_85,1984,NA
1988_85,1985,NA
1988_85,1986,NA
1988_85,1987,NA
1988_85,1988,NA
1988_85,1989,NA
1988_86,1982,23.512758150584727
1988_86,1983,16.61700668398745
1988_86,1984,18.181352977453237
1988_86,1985,39.40567263174684
1988_86,1986,24.87076883436818
1988_86,1987,15.310830259943625
1988_86,1988,16.79484861359547
1988_86,1989,34.05357956172259
1988_9,1982,29.81331422911891
1988_9,1983,17.2489881777501
1988_9,1984,28.58515833550177
1988_9,1985,29.408049733742683
1988_9,1986,30.52134317993771
1988_9,1987,10.446587523095817
1988_9,1988,6.258454511775618
1988_9,1989,73.91118285994729
1988_90,1982,11.089588927763439
1988_90,1983,9.561641202955911
1988_90,1984,8.251506673764387
1988_90,1985,35.54652478486271
1988_90,1986,18.723575952051217
1988_90,1987,7.602719151302845
1988_90,1988,13.06987629639453
1988_90,1989,27.362625916015546
1988_92,1982,28.815744442683627
